Source,has_feature_addition,deletions,cross_project_changes,insertions,num_file_types,is_preventive,last_mth_cro_proj_nbr,project_changes_owner,whole_changes_owner,is_refactoring,cross_project_changes_owner,description_word_count,whole_within_project_changes,is_merge,num_directory_files,within_project_changes,is_corrective,description_length,num_file_changes,project_age,is_non_functional,subject_length,within_project_changes_owner,num_dev_modified_files,avg_num_dev_modified_files,code_churn,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,is_dependent,Source_repo,reviewers,is_cross,insertions_target,deletions_target,code_churn_target,num_directory_files_target,is_corrective_target,is_refactoring_target,is_preventive_target,is_non_functional_target,has_feature_addition_target,is_merge_target,cross_project_changes_owner_target,within_project_changes_owner_target,whole_changes_owner_target,projects_contributed_owner_target,project_changes_owner_target,ratio_dep_chan_owner_target,project_age_target,last_mth_dep_proj_nbr_target,last_mth_cro_proj_nbr_target,cross_project_changes_target,within_project_changes_target,whole_within_project_changes_target,num_file_changes_target,num_file_types_target,num_dev_modified_files_target,avg_num_dev_modified_files_target,description_word_count_target,description_length_target,subject_length_target,number_target,Target_repo,Target,Source_date,Target_date,Source_author,Target_author,changed_files_overlap,cmn_dev_pctg,num_shrd_file_tkns,num_shrd_desc_tkns,dev_in_src_change_nbr,src_trgt_co_changed_nbr
934,0,4,0,13,1,0,0,20,24,1,0,60,0,0,4,0,0,485,24,2253262.0,0,49,0,13,3.25,17,0,0.0,3,0,openstack/nova,"[3, 979, 1082, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 21:01:15,2025-07-04 11:04:23,1247,8064,1.6470588235294117,0.0,0.6071428571428571,0.0975609756097561,0,0
935,0,3,0,2,1,0,0,21,25,1,0,18,0,0,1,0,1,191,16,2253263.0,0,47,0,10,10.0,5,0,0.0,3,0,openstack/nova,"[3, 67, 979, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 21:01:16,2025-07-04 11:04:23,1247,8064,1.7142857142857142,0.0,0.5833333333333334,0.0975609756097561,0,0
936,0,1,0,1,1,0,0,22,26,0,0,16,0,0,1,0,1,183,7,2253265.0,0,58,0,5,5.0,2,0,0.0,3,0,openstack/nova,"[3, 360, 979, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 21:01:18,2025-07-04 11:04:23,1247,8064,1.8461538461538463,0.0,0.5416666666666666,0.0975609756097561,0,0
937,0,39,0,1,1,0,0,23,27,0,0,15,0,0,2,0,1,204,14,2253266.0,0,79,0,8,4.0,40,0,0.0,3,0,openstack/nova,"[3, 706, 979, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 21:01:19,2025-07-04 11:04:23,1247,8064,1.7333333333333334,0.0,0.5769230769230769,0.0975609756097561,0,0
938,1,1,0,112,2,0,0,3,3,0,0,7,0,0,3,0,0,89,3,3649627.0,1,34,0,3,1.0,113,0,0.0,1,0,openstack/swift,"[3, 330, 1216, 1603]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 21:25:08,2025-07-04 11:04:23,1603,8064,1.588235294117647,0.0,0.6296296296296297,0.0975609756097561,0,0
940,0,1,0,1,1,0,0,5,8,0,0,57,0,0,1,0,1,451,5,2257570.0,0,34,0,4,4.0,2,0,0.0,2,0,openstack/nova,"[3, 209, 475, 679]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 22:13:03,2025-07-04 11:04:23,100,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
941,0,58,0,115,1,1,0,17,35,0,0,30,0,0,5,0,1,223,5,6504517.0,0,45,0,2,0.4,173,0,0.0,4,0,openstack/glance,"[3, 7, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-18 22:40:28,2025-07-04 11:04:23,1132,8064,1.3,0.0,0.7692307692307693,0.0975609756097561,0,0
942,0,43,0,47,1,0,0,5,5,0,0,12,0,0,1,0,0,124,2,7375938.0,0,43,0,1,1.0,90,0,0.0,1,0,openstack/keystone,"[3, 4, 8, 1228, 1322]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 00:25:59,2025-07-04 11:04:23,1322,8064,2.4166666666666665,0.0,0.41379310344827586,0.0975609756097561,0,0
943,0,1,0,1,1,0,0,0,1,1,0,11,0,0,1,0,1,107,4,2531466.0,0,52,0,2,2.0,2,0,0.0,1,0,openstack/openstack-manuals,"[3, 964]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 06:48:18,2025-07-04 11:04:23,447,8064,1.6470588235294117,0.0,0.6071428571428571,0.0975609756097561,0,0
944,0,0,0,11,2,0,0,0,0,1,0,21,0,0,3,0,1,178,36,2299104.0,0,50,0,19,6.333333333333333,11,0,0.0,0,0,openstack/nova,"[3, 357, 642, 1030, 1132, 1247, 1633]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 09:45:17,2025-07-04 11:04:23,1633,8064,1.4444444444444444,0.0,0.6923076923076923,0.0975609756097561,0,0
946,0,12,0,6,1,1,0,1,2,1,0,22,0,0,2,0,1,166,4,3710669.0,0,36,0,4,2.0,18,0,0.0,2,0,openstack/swift,"[3, 330, 995, 1216]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 14:22:30,2025-07-04 11:04:23,330,8064,1.6666666666666667,0.0,0.6,0.0975609756097561,0,0
947,0,59,0,93,1,0,0,65,65,0,0,41,0,0,1,0,1,288,11,7426616.0,0,40,0,3,3.0,152,0,0.0,1,0,openstack/keystone,"[3, 4, 1228]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 14:30:37,2025-07-04 11:04:23,4,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
870,0,71,0,111,2,1,0,5,8,1,0,19,0,0,2,0,0,163,1,668737.0,0,27,0,1,0.3333333333333333,182,0,0.0,2,0,openstack/tempest,"[3, 7, 642, 927, 1456]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 15:35:25,2025-07-04 11:04:23,1456,8064,1.5714285714285714,0.0,0.6363636363636364,0.0975609756097561,0,0
948,0,54,0,92,1,0,0,71,72,0,0,11,0,0,4,0,0,114,46,7430766.0,0,59,0,5,1.25,146,0,0.0,2,0,openstack/keystone,"[3, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 15:39:47,2025-07-04 11:04:23,8,8064,1.25,0.0,0.8,0.0975609756097561,0,0
949,0,2,0,1,2,0,0,3,16,0,0,10,0,0,2,0,0,102,4,4217036.0,0,47,0,1,0.5,3,0,0.0,4,0,openstack/openstack-chef,"[3, 360]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 15:49:43,2025-07-04 11:04:23,360,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
950,0,1,0,4,1,0,0,0,0,0,0,113,0,0,1,0,1,1335,11,2321373.0,0,81,0,8,8.0,5,0,0.0,0,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 15:56:26,2025-07-04 11:04:23,1792,8064,2.1818181818181817,0.0,0.4583333333333333,0.0975609756097561,0,0
951,0,12,0,12,1,0,0,1,1,1,0,140,0,0,1,0,1,1642,28,2321376.0,0,57,0,10,10.0,24,0,0.0,1,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 15:56:29,2025-07-04 11:04:23,1792,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
952,1,5,0,13,2,0,0,0,9,0,0,28,0,0,3,0,1,223,3,4219027.0,0,168,0,3,1.0,18,0,0.0,3,0,openstack/openstack-chef,"[3, 360]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:22:54,2025-07-04 11:04:23,706,8064,1.3888888888888888,0.0,0.72,0.0975609756097561,0,0
953,0,7,0,6,1,0,0,24,28,0,0,62,0,0,3,0,1,486,28,2323544.0,0,28,0,16,5.333333333333333,13,0,0.0,3,0,openstack/nova,"[3, 7, 24, 1247, 1456]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:37,2025-07-04 11:04:23,1247,8064,1.7142857142857142,0.0,0.5833333333333334,0.0975609756097561,0,0
954,0,1,0,1,1,0,0,25,29,0,0,15,0,0,1,0,1,176,8,2323549.0,0,33,0,5,5.0,2,0,0.0,3,0,openstack/nova,"[3, 7, 100, 1132, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:42,2025-07-04 11:04:23,1247,8064,1.8461538461538463,0.0,0.5416666666666666,0.0975609756097561,0,0
955,1,8,0,85,1,1,0,26,30,0,0,64,0,0,6,0,1,565,49,2323551.0,0,70,0,20,3.333333333333333,93,0,0.0,3,0,openstack/nova,"[3, 7, 24, 706, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:44,2025-07-04 11:04:23,1247,8064,1.5625,0.0,0.64,0.0975609756097561,0,0
956,0,6,0,39,1,0,0,27,31,0,0,19,0,0,2,0,1,203,34,2323552.0,0,78,0,13,6.5,45,0,0.0,3,0,openstack/nova,"[3, 24, 1075, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:45,2025-07-04 11:04:23,1247,8064,1.5333333333333334,0.0,0.6521739130434783,0.0975609756097561,0,0
957,0,0,0,3,1,0,0,28,32,0,0,22,0,0,1,0,1,202,3,2323554.0,0,10,0,3,3.0,3,0,0.0,3,0,openstack/nova,"[3, 7, 24, 551, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:47,2025-07-04 11:04:23,1247,8064,1.375,0.0,0.7272727272727273,0.0975609756097561,0,0
958,0,21,0,24,2,0,0,29,33,0,0,29,0,0,2,0,1,265,48,2323555.0,0,25,0,18,9.0,45,0,0.0,3,0,openstack/nova,"[3, 24, 1247, 1631]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:48,2025-07-04 11:04:23,1247,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
959,0,3,0,14,1,0,0,30,34,0,0,59,0,0,4,0,1,423,18,2323557.0,0,12,0,8,2.0,17,0,0.0,3,0,openstack/nova,"[3, 24, 1247, 1456]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:50,2025-07-04 11:04:23,1247,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
960,0,1,0,1,1,1,0,31,35,1,0,26,0,0,1,0,1,238,8,2323562.0,0,94,0,4,4.0,2,0,0.0,3,0,openstack/nova,"[3, 706, 1030, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:32:55,2025-07-04 11:04:23,1247,8064,2.5555555555555554,0.0,0.391304347826087,0.0975609756097561,0,0
961,0,5,0,0,1,0,0,8,8,1,0,24,0,0,1,0,0,195,11,2324251.0,0,24,0,7,7.0,5,0,0.0,1,0,openstack/nova,"[3, 209, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 16:44:24,2025-07-04 11:04:23,1030,8064,2.1,0.0,0.47619047619047616,0.0975609756097561,0,0
920,0,29,0,35,2,0,0,6,9,0,0,36,0,0,3,0,0,259,2,673956.0,0,56,0,1,0.3333333333333333,64,0,0.0,2,0,openstack/tempest,"[3, 7, 642, 927, 1456]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 17:02:24,2025-07-04 11:04:23,1456,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
962,1,5,0,42,1,0,0,2,3,0,0,22,0,0,5,0,1,166,24,2327998.0,0,14,0,9,1.8,47,0,0.0,2,0,openstack/nova,"[3, 7, 191, 335, 360, 385, 475, 642, 1030, 1456]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 17:46:51,2025-07-04 11:04:23,385,8064,1.3333333333333333,0.0,0.75,0.0975609756097561,0,0
963,0,11,0,0,1,0,0,11,14,0,0,5,0,0,1,0,1,72,12,2333741.0,0,17,0,6,6.0,11,0,0.0,2,0,openstack/nova,"[3, 7, 209, 321, 335, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 19:22:34,2025-07-04 11:04:23,209,8064,1.7142857142857142,0.0,0.5833333333333334,0.0975609756097561,0,0
964,0,440,0,477,2,0,0,0,0,0,0,61,0,0,19,0,1,402,49,2334404.0,0,43,0,19,1.0,917,0,0.0,0,0,openstack/nova,"[3, 360, 616, 1030]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 19:33:37,2025-07-04 11:04:23,616,8064,1.4,0.0,0.7142857142857143,0.0975609756097561,0,0
965,0,24,0,30,2,0,0,66,66,0,0,26,0,0,8,0,0,209,12,7446758.0,0,29,0,7,0.875,54,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 20:06:19,2025-07-04 11:04:23,4,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
966,0,1,0,4,1,0,0,2,2,0,0,113,0,0,1,0,1,1335,12,2337236.0,0,81,0,8,8.0,5,0,0.0,1,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 20:20:49,2025-07-04 11:04:23,1792,8064,2.1818181818181817,0.0,0.4583333333333333,0.0975609756097561,0,0
967,0,12,0,13,1,0,0,3,3,1,0,140,0,0,1,0,1,1642,31,2337608.0,0,57,0,11,11.0,25,0,0.0,1,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 20:27:01,2025-07-04 11:04:23,1792,8064,1.6923076923076923,0.0,0.5909090909090909,0.0975609756097561,0,0
968,0,12,0,32,2,0,0,4,4,1,0,164,0,0,3,0,1,1798,55,2337984.0,0,43,0,20,6.666666666666667,44,0,0.0,1,0,openstack/nova,"[67, 1030, 1132, 1247, 1792]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 20:33:17,2025-07-04 11:04:23,1792,8064,1.411764705882353,0.0,0.7083333333333334,0.0975609756097561,0,0
969,0,1,0,32,2,0,0,5,5,1,0,126,0,0,3,0,1,1420,38,2338195.0,0,44,0,20,6.666666666666667,33,0,0.0,1,0,openstack/nova,"[3, 616, 1132, 1247, 1792]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 20:36:48,2025-07-04 11:04:23,1792,8064,1.7333333333333334,0.0,0.5769230769230769,0.0975609756097561,0,0
970,1,64,0,201,1,0,0,72,73,0,0,17,0,0,9,0,1,161,66,7451947.0,0,106,0,12,1.3333333333333333,265,0,0.0,2,0,openstack/keystone,"[3, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 21:32:48,2025-07-04 11:04:23,8,8064,1.3,0.0,0.7692307692307693,0.0975609756097561,0,0
971,0,0,0,1,1,0,0,4,12,0,0,11,0,0,1,0,0,121,4,2342642.0,0,66,0,1,1.0,1,0,0.0,2,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 21:50:55,2025-07-04 11:04:23,233,8064,2.0833333333333335,0.0,0.48,0.0975609756097561,0,0
972,0,0,0,3,1,0,0,2,15,0,0,11,0,0,1,0,0,96,6,2343433.0,0,41,0,2,2.0,3,0,0.0,3,0,openstack/nova,"[3, 693, 1132, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 22:04:06,2025-07-04 11:04:23,2,8064,1.8333333333333333,0.0,0.5454545454545454,0.0975609756097561,0,0
973,0,0,0,9,1,0,0,5,13,0,0,11,0,0,3,0,0,121,5,2344383.0,0,66,0,1,0.3333333333333333,9,0,0.0,2,0,openstack/nova,"[3, 191, 233, 706]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-19 22:19:56,2025-07-04 11:04:23,233,8064,1.625,0.0,0.6153846153846154,0.0975609756097561,0,0
976,0,13,0,61,2,0,0,6,14,1,0,35,0,0,6,0,0,230,23,2371366.0,0,47,0,12,2.0,74,0,0.0,2,0,openstack/nova,"[3, 191, 233, 693, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 05:49:39,2025-07-04 11:04:23,233,8064,1.75,0.0,0.5714285714285714,0.0975609756097561,0,0
977,0,4,0,4,1,0,0,7,15,0,0,41,0,0,1,0,1,311,13,2371371.0,0,34,0,6,6.0,8,0,0.0,2,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 05:49:44,2025-07-04 11:04:23,233,8064,1.7142857142857142,0.0,0.5833333333333334,0.0975609756097561,0,0
978,1,101,0,417,2,0,0,8,16,0,0,147,0,0,13,0,0,847,33,2371372.0,0,67,0,13,1.0,518,0,0.0,2,0,openstack/nova,[],1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 05:49:45,2025-07-04 11:04:23,233,8064,1.5263157894736843,0.0,0.6551724137931034,0.0975609756097561,0,0
979,0,5,0,4,2,0,0,6,6,1,0,32,0,0,2,0,0,236,17,2384917.0,0,43,0,7,3.5,9,0,0.0,1,0,openstack/nova,"[3, 335, 385, 979, 1132, 1247, 1792]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 09:35:30,2025-07-04 11:04:23,1792,8064,1.625,0.0,0.6153846153846154,0.0975609756097561,0,0
981,0,4,0,4,1,0,0,4,17,0,0,5,0,0,1,0,0,76,4,4299735.0,0,21,0,1,1.0,8,0,0.0,4,0,openstack/openstack-chef,"[3, 360]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 14:48:02,2025-07-04 11:04:23,360,8064,1.4375,0.0,0.6956521739130435,0.0975609756097561,0,0
985,0,69,0,124,1,0,0,73,74,0,0,15,0,0,6,0,1,145,51,7522010.0,0,90,0,11,1.8333333333333333,193,0,0.0,2,0,openstack/keystone,"[3, 8]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 17:00:31,2025-07-04 11:04:23,8,8064,1.3,0.0,0.7692307692307693,0.0975609756097561,0,0
986,0,0,0,39,1,0,0,12,15,0,0,17,0,0,1,0,1,171,1,2412797.0,0,97,0,1,1.0,39,0,0.0,2,0,openstack/nova,"[7, 209, 475]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 17:20:10,2025-07-04 11:04:23,209,8064,1.6470588235294117,0.0,0.6071428571428571,0.0975609756097561,0,0
987,1,1046,0,1500,3,0,0,18,36,0,0,37,0,0,29,0,0,266,65,6658283.0,0,32,0,15,0.5172413793103449,2546,0,0.0,4,0,openstack/glance,"[3, 7, 177, 679, 706, 961, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 17:23:14,2025-07-04 11:04:23,1132,8064,1.631578947368421,0.0,0.6129032258064516,0.0975609756097561,0,0
988,0,191,0,470,1,0,0,15,37,1,0,43,0,0,24,0,1,292,98,2413048.0,0,48,0,30,1.25,661,0,0.0,4,0,openstack/nova,"[3, 360, 616, 706, 1132]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 17:24:21,2025-07-04 11:04:23,1132,8064,1.6,0.0,0.625,0.0975609756097561,0,0
991,1,0,0,4,1,0,0,0,11,0,0,8,0,0,1,0,0,93,1,3123738.0,0,38,0,1,1.0,4,0,0.0,8,0,openstack-attic/compute-api,"[2, 3]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 17:44:06,2025-07-04 11:04:23,1,8064,4.6,0.0,0.21739130434782608,0.0975609756097561,0,0
993,0,1,0,1,1,0,0,5,5,0,0,62,0,0,1,0,1,521,6,2416090.0,0,34,0,5,5.0,2,0,0.0,1,0,openstack/nova,"[3, 100, 518, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 18:15:03,2025-07-04 11:04:23,24,8064,1.5,0.0,0.6666666666666666,0.0975609756097561,0,0
994,0,13,0,31,1,0,0,67,67,0,0,8,0,0,4,0,0,112,3,7527073.0,1,57,0,2,0.5,44,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 18:24:54,2025-07-04 11:04:23,4,8064,1.7333333333333334,0.0,0.5769230769230769,0.0975609756097561,0,0
995,0,114,0,29,1,0,0,67,67,0,0,8,0,0,6,0,0,107,2,7527073.0,1,52,0,2,0.3333333333333333,143,0,0.0,1,0,openstack/keystone,"[3, 4]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 18:24:54,2025-07-04 11:04:23,4,8064,1.7142857142857142,0.0,0.5833333333333334,0.0975609756097561,0,0
996,0,12,0,61,1,0,0,6,6,0,0,15,0,0,4,0,1,172,39,2417417.0,0,47,0,14,3.5,73,0,0.0,1,0,openstack/nova,"[3, 67, 741, 1247]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 18:37:10,2025-07-04 11:04:23,24,8064,1.4705882352941178,0.0,0.68,0.0975609756097561,0,0
997,0,3,0,4,1,0,0,7,7,0,0,19,0,0,2,0,1,216,16,2417480.0,0,72,0,9,4.5,7,0,0.0,1,0,openstack/nova,"[518, 1247, 1420]",1,1,0,1,1,1,1,1,0,0,0,0,0,0,0,0,0.0,386513281.0,0,0,0,0,2,0,1,0,0.0,10,123,21,954109,openstack/puppet-keystone,954109,2011-10-20 18:38:13,2025-07-04 11:04:23,24,8064,2.6666666666666665,0.0,0.375,0.0975609756097561,0,0
