has_feature_addition,deletions,insertions,num_file_types,is_preventive,project_changes_owner,is_refactoring,whole_within_project_changes,is_merge,num_directory_files,is_corrective,description_length,num_file_changes,project_age,is_non_functional,subject_length,avg_num_dev_modified_files,last_mth_dep_proj_nbr,ratio_dep_chan_owner,projects_contributed_owner,pctg_cross_project_changes,pctg_cross_project_changes_owner,pred,impact,fold,Classifier,max_num_mod_file_dep_cha,cross_project_changes_owner,min_num_mod_file_dep_cha,cross_project_changes,whole_changes_owner,num_dev_modified_files
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,1,40.0,,1.0,6.25,16.0,0.47651006711409394,0.0,0.9831639,-0.002202688017860055,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,53.74816411842247,,1.0,6.25,16.0,0.47651006711409394,0.0,0.98273724,-0.0026356882881373167,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,7.966760312167033,6.25,16.0,0.47651006711409394,0.0,0.98272187,-0.0026512951590120792,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,1.0,35.527369919508025,16.0,0.47651006711409394,0.0,0.9904606,0.005202597472816706,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,1.0,6.25,64.21040662642912,0.47651006711409394,0.0,0.9910614,0.005812354851514101,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,1.0,6.25,16.0,0.6735298918334756,0.0,0.99723876,0.012081664055585861,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,1.0,6.25,16.0,0.47651006711409394,0.23494754067280768,0.94563574,-0.040289413183927536,4,XGBoost,,0.0,0.0,,,
0,2.0,9.0,1.0,0,16.0,0,3987.0,0,1.0,0,277.0,28.0,693.0698032407407,0,40.0,,1.0,6.25,16.0,0.47651006711409394,0.0,0.9944588,0.009260326623916626,4,XGBoost,,0.0,56.933651366587334,,,
1,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9736999,0.0020504158455878496,5,XGBoost,,0.0,,,,
0,2117.9819538930255,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9646752,-0.0072370897978544235,5,XGBoost,,0.0,,,,
0,2.0,3488.8995222537096,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9587899,-0.013293750584125519,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.9160140341403114,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9717075,0.0,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,1,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9722305,0.0005381981027312577,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,189.8750167940464,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.63746035,-0.34397920966148376,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,1,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.96414286,-0.007784918416291475,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9823186,0.010920011438429356,5,XGBoost,,10.439293747899995,,,,
0,2.0,8.0,1.0,0,17.0,0,10674.238983177993,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9766342,0.005070128012448549,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,1,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.983888,0.012535096146166325,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,18.470373363877528,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9475775,-0.024832623079419136,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,1,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.94722354,-0.02519685961306095,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,576.0716070017144,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.968323,-0.0034830754157155752,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,877.7881174059269,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.9681189,-0.003693103790283203,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,1233.3036614354432,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.96771854,-0.004105125553905964,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,1,40.0,,1.0,6.25,18.0,0.4782608695652174,0.0,0.95557165,-0.016605688259005547,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,53.40960763867133,,1.0,6.25,18.0,0.4782608695652174,0.0,0.97665,0.005086383316665888,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,8.381359361152388,6.25,18.0,0.4782608695652174,0.0,0.93993163,-0.03270108625292778,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,34.642403042191745,18.0,0.4782608695652174,0.0,0.98208743,0.01068213488906622,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,81.20765743240642,0.4782608695652174,0.0,0.9944956,0.02345154993236065,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.663675016357504,0.0,0.99515057,0.024125616997480392,5,XGBoost,,0.0,,,,
0,2.0,8.0,1.0,0,17.0,0,5871.5,0,1.0,0,276.0,28.0,754.5973148148148,0,40.0,,1.0,6.25,18.0,0.4782608695652174,0.23856322517671077,0.815124,-0.16114267706871033,5,XGBoost,,0.0,,,,
1,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.97597927,0.0032008388079702854,6,XGBoost,1.0,0.0,,,,
0,5128.821919345987,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.99852246,0.026372795924544334,6,XGBoost,1.0,0.0,,,,
0,2.0,3050.5356196203943,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.94704473,-0.0265407282859087,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.9689002312331132,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9728653,0.0,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,1,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.97218704,-0.0006971584516577423,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,224.3933913893013,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.8336368,-0.14311176538467407,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,1,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9693477,-0.003615678520873189,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.8359448,-0.14073944091796875,6,XGBoost,1.0,15.078975429838872,,,,
0,2.0,8.0,1.0,0,19.0,0,15013.87926445018,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.96877116,-0.004208315163850784,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,1,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.98230135,0.009699257090687752,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,27.522580207268486,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9713865,-0.0015200369525700808,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,1,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9668766,-0.006155690178275108,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,560.9362937198663,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9812231,0.008590935729444027,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,812.7802898327418,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9530291,-0.02038944885134697,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,1336.890891976982,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.98161215,0.008990826085209846,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,1,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9750572,0.0022530367132276297,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,53.48652954839704,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9727457,-0.0001229018234880641,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,10.887276060591251,5.0,22.0,0.48031496062992124,0.0,0.9766054,0.003844449995085597,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,31.81548342434281,22.0,0.48031496062992124,0.0,0.9716086,-0.001291755703277886,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,100.79079315003254,0.48031496062992124,0.0,0.9736685,0.0008256355649791658,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.6596389307229713,0.0,0.99465805,0.02240060269832611,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.24077637814330988,0.93753356,-0.03631718084216118,6,XGBoost,1.0,0.0,,,,
0,2.0,8.0,1.0,0,19.0,0,8137.0,0,1.0,0,273.0,28.0,813.1772627314815,0,40.0,,2.0,5.0,22.0,0.48031496062992124,0.0,0.9845696,0.012030777521431446,6,XGBoost,104.4374178882449,0.0,,,,
1,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.9836084,0.004511967767030001,7,XGBoost,1.0,0.0,,29.0,,
0,13738.800998549219,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.99866986,0.01989348977804184,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.9743595,-0.004933501593768597,7,XGBoost,1.0,0.0,,346.71415923219354,,
0,1.0,3441.2516350468945,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.9749977,-0.004281752277165651,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.968921373080378,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97919035,0.0,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,1,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.9767135,-0.0025295091327279806,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,1,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97341394,-0.005899164825677872,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.92534065,-0.05499410629272461,7,XGBoost,1.0,18.702597068536452,,29.0,,
0,1.0,7.0,1.0,0,,0,19032.734697142216,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.9744723,-0.004818333312869072,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,1,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97919035,0.0,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,36.23212986034944,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.88354146,-0.09768160432577133,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,1,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97090924,-0.008457100950181484,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,569.2966645176771,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.985836,0.006786912679672241,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,765.8160846952686,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.96464103,-0.014858515933156013,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,1467.514133601188,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97614527,-0.0031097959727048874,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,1,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97195,-0.0073942262679338455,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,53.58609336669964,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.97931904,0.0001314212568104267,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,10.372758070847064,4.761904761904762,25.0,0.48214285714285715,0.0,0.98171645,0.0025797889102250338,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,30.673788785889396,25.0,0.48214285714285715,0.0,0.9819313,0.0027992301620543003,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,114.59000355724623,0.48214285714285715,0.0,0.9724715,-0.006861662957817316,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.6532895430430105,0.0,0.9952211,0.016371412202715874,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.2417106051450306,0.9281902,-0.05208402872085571,7,XGBoost,1.0,0.0,,29.0,,
0,1.0,7.0,1.0,0,,0,10251.0,0,1.0,0,276.0,28.0,890.8277546296297,0,40.0,,2.0,4.761904761904762,25.0,0.48214285714285715,0.0,0.990633,0.011685839854180813,7,XGBoost,99.26751675655323,0.0,,29.0,,
1,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8240006,0.01143572572618723,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,12073.508228513581,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.9405272,0.1544685959815979,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.70954084,-0.12906014919281006,8,XGBoost,1.0,1.0,,415.8584492890939,339.0,10.0
0,2.0,2320.3959566793865,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8982809,0.10261256992816925,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,2.005131134910849,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8351903,0.025170741602778435,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,1,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.852374,0.04626323655247688,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.7979321,-0.02056257799267769,8,XGBoost,1.0,1.0,,35.0,4204.7391122888275,10.0
0,2.0,7.0,1.0,0,,1,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.7804514,-0.042019572108983994,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8855986,0.08704540878534317,8,XGBoost,1.0,23.13220648858942,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,23468.52691426356,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.78317046,-0.03868202492594719,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,1,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8034214,-0.013824640773236752,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,33.07936153165189,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.6189617,-0.24024330079555511,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,1,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.7230895,-0.11242956668138504,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,578.367386138095,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.8403334,0.03148374706506729,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,1636.5048474476303,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.82210064,0.009103585965931416,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,1,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.7569598,-0.07085482031106949,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,53.48998939769111,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.81503844,0.0004349533992353827,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.80563664,-0.01110546849668026,8,XGBoost,1.0,1.0,,35.0,339.0,123.39038920898807
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,10.060494659362503,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.80937546,-0.0065161800011992455,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,30.28546072362581,28.0,0.4827586206896552,0.16304347826086957,0.7725401,-0.051730480045080185,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,129.03473904658006,0.4827586206896552,0.16304347826086957,0.7394417,-0.09235776215791702,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.6470909415021517,0.16304347826086957,0.83182037,0.021034259349107742,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.4047029360076957,0.6141073,-0.24620191752910614,8,XGBoost,1.0,1.0,,35.0,339.0,10.0
0,2.0,7.0,1.0,0,,0,12760.5,0,1.0,0,278.0,,978.3436805555556,0,40.0,,2.0,4.891304347826087,28.0,0.4827586206896552,0.16304347826086957,0.90319145,0.10864008963108063,8,XGBoost,98.07257449569681,1.0,,35.0,339.0,10.0
1,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.60613346,0.04957116022706032,9,XGBoost,,1.0,0.0,43.0,382.0,
0,11737.388105650096,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.83027303,0.4376877248287201,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.54494447,-0.056382741779088974,9,XGBoost,,1.0,0.0,496.0802703687987,382.0,
0,2.0,4334.90411147361,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.7646039,0.3239760994911194,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.974150582242809,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.5775058,0.0,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,1,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.5731739,-0.0075011299923062325,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.58248454,0.008621066808700562,9,XGBoost,,1.0,0.0,43.0,4376.51243331646,
0,2.0,7.0,1.0,0,,1,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.51836294,-0.10241089016199112,9,XGBoost,,1.0,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,15253.0,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.7070174,0.22426024079322815,9,XGBoost,,23.94150524972176,0.0,43.0,382.0,
0,2.0,7.0,1.0,0,,0,27803.71165592665,0,1.0,0,283.0,30.0,1069.7804861111113,0,40.0,,2.0,5.0,31.0,0.48344370860927155,0.3333333333333333,0.57766753,0.00028000999009236693,9,XGBoost,,1.0,0.0,43.0,382.0,
